sample_id,source_attachment,source_file,source_sheet,source_row,sample_number_raw,material_raw,temperature,frequency,core_loss,waveform_label_raw,waveform_group_id,waveform_duplicate_count,exact_row_duplicate_count,cross_attachment_count,quality_flags
training-c16aee712bc0-S01-R002992,training,data/附件一（训练集）.xlsx,材料1,2992,,材料1,70.0,125920.0,21606.50471,梯形波,wg-e2c748c7009223c7,1,1,1,
training-c16aee712bc0-S01-R002993,training,data/附件一（训练集）.xlsx,材料1,2993,,材料1,70.0,125920.0,28910.04922,梯形波,wg-81f3eb246722a383,1,1,1,
training-c16aee712bc0-S01-R002994,training,data/附件一（训练集）.xlsx,材料1,2994,,材料1,70.0,125920.0,38411.02502,梯形波,wg-2363d55c15567f10,1,1,1,
training-c16aee712bc0-S01-R002995,training,data/附件一（训练集）.xlsx,材料1,2995,,材料1,70.0,125930.0,51454.2073,梯形波,wg-f5d05a5ea2114ab4,1,1,1,
training-c16aee712bc0-S01-R002996,training,data/附件一（训练集）.xlsx,材料1,2996,,材料1,70.0,125920.0,69211.34666,梯形波,wg-8a1b5febeedb6dc5,1,1,1,
training-c16aee712bc0-S01-R002997,training,data/附件一（训练集）.xlsx,材料1,2997,,材料1,70.0,125920.0,128196.5428,梯形波,wg-a61a3250ef35cdab,1,1,1,
training-c16aee712bc0-S01-R002998,training,data/附件一（训练集）.xlsx,材料1,2998,,材料1,70.0,125920.0,172388.443,梯形波,wg-5c6edd6658fd9195,1,1,1,
training-c16aee712bc0-S01-R002999,training,data/附件一（训练集）.xlsx,材料1,2999,,材料1,70.0,125920.0,233661.5551,梯形波,wg-8cbdbebb1c809432,1,1,1,
training-c16aee712bc0-S01-R003000,training,data/附件一（训练集）.xlsx,材料1,3000,,材料1,70.0,125920.0,314733.5643,梯形波,wg-eb5b7b4deb59c5a2,1,1,1,
training-c16aee712bc0-S01-R003001,training,data/附件一（训练集）.xlsx,材料1,3001,,材料1,70.0,125920.0,561955.2953,梯形波,wg-c1be7c4a650e7c6a,1,1,1,
training-c16aee712bc0-S01-R003002,training,data/附件一（训练集）.xlsx,材料1,3002,,材料1,70.0,125920.0,1022796.487,梯形波,wg-f4dbe85bb57cdd2c,1,1,1,
training-c16aee712bc0-S01-R003003,training,data/附件一（训练集）.xlsx,材料1,3003,,材料1,70.0,141270.0,2318.60528,梯形波,wg-1daa3551b17b1873,1,1,1,
training-c16aee712bc0-S01-R003004,training,data/附件一（训练集）.xlsx,材料1,3004,,材料1,70.0,141270.0,3055.308447,梯形波,wg-0840cde7abbcd28c,1,1,1,
training-c16aee712bc0-S01-R003005,training,data/附件一（训练集）.xlsx,材料1,3005,,材料1,70.0,141270.0,5086.971048,梯形波,wg-6c540b589aa8e156,1,1,1,
training-c16aee712bc0-S01-R003006,training,data/附件一（训练集）.xlsx,材料1,3006,,材料1,70.0,141270.0,15488.49994,梯形波,wg-c98e0e8e218c7078,1,1,1,
training-c16aee712bc0-S01-R003007,training,data/附件一（训练集）.xlsx,材料1,3007,,材料1,70.0,141270.0,20711.28919,梯形波,wg-fd47c42ab0583965,1,1,1,
training-c16aee712bc0-S01-R003008,training,data/附件一（训练集）.xlsx,材料1,3008,,材料1,70.0,141280.0,27577.32456,梯形波,wg-0fcfed461acbfa0d,1,1,1,
training-c16aee712bc0-S01-R003009,training,data/附件一（训练集）.xlsx,材料1,3009,,材料1,70.0,141280.0,48102.99997,梯形波,wg-65c217821f51ee8a,1,1,1,
training-c16aee712bc0-S01-R003010,training,data/附件一（训练集）.xlsx,材料1,3010,,材料1,70.0,141270.0,63742.57867,梯形波,wg-b1c38c04abd086f5,1,1,1,
training-c16aee712bc0-S01-R003011,training,data/附件一（训练集）.xlsx,材料1,3011,,材料1,70.0,141270.0,85862.87795,梯形波,wg-39afb0a8004ab3ea,1,1,1,
training-c16aee712bc0-S01-R003012,training,data/附件一（训练集）.xlsx,材料1,3012,,材料1,70.0,141270.0,114964.7788,梯形波,wg-4596a1e426abe4d2,1,1,1,
training-c16aee712bc0-S01-R003013,training,data/附件一（训练集）.xlsx,材料1,3013,,材料1,70.0,141270.0,281391.6898,梯形波,wg-5932b14c7b820f4f,1,1,1,
training-c16aee712bc0-S01-R003014,training,data/附件一（训练集）.xlsx,材料1,3014,,材料1,70.0,141270.0,381031.3648,梯形波,wg-ec1c45ee0186b4ae,1,1,1,
training-c16aee712bc0-S01-R003015,training,data/附件一（训练集）.xlsx,材料1,3015,,材料1,70.0,141270.0,679179.6001,梯形波,wg-882f18dd435284b8,1,1,1,
training-c16aee712bc0-S01-R003016,training,data/附件一（训练集）.xlsx,材料1,3016,,材料1,70.0,141270.0,1218409.372,梯形波,wg-571af8d1c0edc7b8,1,1,1,
training-c16aee712bc0-S01-R003017,training,data/附件一（训练集）.xlsx,材料1,3017,,材料1,70.0,158750.0,2389.492111,梯形波,wg-fac33bc39607fe41,1,1,1,
training-c16aee712bc0-S01-R003018,training,data/附件一（训练集）.xlsx,材料1,3018,,材料1,70.0,158750.0,3073.773027,梯形波,wg-355fb19e532477ed,1,1,1,
training-c16aee712bc0-S01-R003019,training,data/附件一（训练集）.xlsx,材料1,3019,,材料1,70.0,158750.0,6805.282239,梯形波,wg-95b0ca303cfc39c9,1,1,1,
training-c16aee712bc0-S01-R003020,training,data/附件一（训练集）.xlsx,材料1,3020,,材料1,70.0,158740.0,8669.308196,梯形波,wg-456d9027156d4f13,1,1,1,
training-c16aee712bc0-S01-R003021,training,data/附件一（训练集）.xlsx,材料1,3021,,材料1,70.0,158750.0,11642.84035,梯形波,wg-b796665285f808c2,1,1,1,
training-c16aee712bc0-S01-R003022,training,data/附件一（训练集）.xlsx,材料1,3022,,材料1,70.0,158740.0,15409.90682,梯形波,wg-855c0ee6e683c884,1,1,1,
training-c16aee712bc0-S01-R003023,training,data/附件一（训练集）.xlsx,材料1,3023,,材料1,70.0,158740.0,20429.49447,梯形波,wg-7ed7bbebf28350cb,1,1,1,
training-c16aee712bc0-S01-R003024,training,data/附件一（训练集）.xlsx,材料1,3024,,材料1,70.0,158750.0,47051.79563,梯形波,wg-410594febd0a8232,1,1,1,
training-c16aee712bc0-S01-R003025,training,data/附件一（训练集）.xlsx,材料1,3025,,材料1,70.0,158740.0,109729.8322,梯形波,wg-69c07307b008fd96,1,1,1,
training-c16aee712bc0-S01-R003026,training,data/附件一（训练集）.xlsx,材料1,3026,,材料1,70.0,158750.0,146544.5236,梯形波,wg-c376d960c2b2cdb5,1,1,1,
training-c16aee712bc0-S01-R003027,training,data/附件一（训练集）.xlsx,材料1,3027,,材料1,70.0,158750.0,196118.0166,梯形波,wg-74507be07fc455a0,1,1,1,
training-c16aee712bc0-S01-R003028,training,data/附件一（训练集）.xlsx,材料1,3028,,材料1,70.0,158740.0,353080.5522,梯形波,wg-9df10b71deb77d5e,1,1,1,
training-c16aee712bc0-S01-R003029,training,data/附件一（训练集）.xlsx,材料1,3029,,材料1,70.0,158750.0,462595.663,梯形波,wg-1f7f29cd00ce9f58,1,1,1,
training-c16aee712bc0-S01-R003030,training,data/附件一（训练集）.xlsx,材料1,3030,,材料1,70.0,158750.0,627397.9645,梯形波,wg-52d40026af81574c,1,1,1,
training-c16aee712bc0-S01-R003031,training,data/附件一（训练集）.xlsx,材料1,3031,,材料1,70.0,158750.0,838458.46,梯形波,wg-2e20544aac4b47fd,1,1,1,
training-c16aee712bc0-S01-R003032,training,data/附件一（训练集）.xlsx,材料1,3032,,材料1,70.0,158750.0,1502886.084,梯形波,wg-801547bcf95c26b1,1,1,1,
training-c16aee712bc0-S01-R003033,training,data/附件一（训练集）.xlsx,材料1,3033,,材料1,70.0,177900.0,2420.301274,梯形波,wg-757baa3a602b5cc6,1,1,1,
training-c16aee712bc0-S01-R003034,training,data/附件一（训练集）.xlsx,材料1,3034,,材料1,70.0,177900.0,3077.342286,梯形波,wg-966c3f2b3eb2d83d,1,1,1,
training-c16aee712bc0-S01-R003035,training,data/附件一（训练集）.xlsx,材料1,3035,,材料1,70.0,177900.0,4051.614041,梯形波,wg-64fc363676fbd1bd,1,1,1,
training-c16aee712bc0-S01-R003036,training,data/附件一（训练集）.xlsx,材料1,3036,,材料1,70.0,177900.0,5092.691207,梯形波,wg-b9ec8edaf014217d,1,1,1,
training-c16aee712bc0-S01-R003037,training,data/附件一（训练集）.xlsx,材料1,3037,,材料1,70.0,177900.0,6743.202067,梯形波,wg-d65bcd28a2e78665,1,1,1,
training-c16aee712bc0-S01-R003038,training,data/附件一（训练集）.xlsx,材料1,3038,,材料1,70.0,177900.0,8610.663729,梯形波,wg-e602795ea8174ec8,1,1,1,
training-c16aee712bc0-S01-R003039,training,data/附件一（训练集）.xlsx,材料1,3039,,材料1,70.0,177890.0,14921.49046,梯形波,wg-4a1eabd0b9c42fef,1,1,1,
training-c16aee712bc0-S01-R003040,training,data/附件一（训练集）.xlsx,材料1,3040,,材料1,70.0,177900.0,19539.67682,梯形波,wg-80e42670c9043e11,1,1,1,
training-c16aee712bc0-S01-R003041,training,data/附件一（训练集）.xlsx,材料1,3041,,材料1,70.0,177900.0,25769.45156,梯形波,wg-2eaeccf447efd6e1,1,1,1,
training-c16aee712bc0-S01-R003042,training,data/附件一（训练集）.xlsx,材料1,3042,,材料1,70.0,177900.0,33995.68797,梯形波,wg-cd9b9a7abad5af14,1,1,1,
training-c16aee712bc0-S01-R003043,training,data/附件一（训练集）.xlsx,材料1,3043,,材料1,70.0,177900.0,58509.53232,梯形波,wg-c3c8d560bafd6c16,1,1,1,
training-c16aee712bc0-S01-R003044,training,data/附件一（训练集）.xlsx,材料1,3044,,材料1,70.0,177900.0,75604.37487,梯形波,wg-d4c5b9ec2c1b28f7,1,1,1,
training-c16aee712bc0-S01-R003045,training,data/附件一（训练集）.xlsx,材料1,3045,,材料1,70.0,177900.0,134482.1973,梯形波,wg-e6653c00bfaf21ad,1,1,1,
training-c16aee712bc0-S01-R003046,training,data/附件一（训练集）.xlsx,材料1,3046,,材料1,70.0,177900.0,180174.3326,梯形波,wg-029eb37f01af8dfb,1,1,1,
training-c16aee712bc0-S01-R003047,training,data/附件一（训练集）.xlsx,材料1,3047,,材料1,70.0,177900.0,239989.2599,梯形波,wg-05c8ecadc9ae931b,1,1,1,
training-c16aee712bc0-S01-R003048,training,data/附件一（训练集）.xlsx,材料1,3048,,材料1,70.0,177900.0,322357.4314,梯形波,wg-67bd701a0c5d06d6,1,1,1,
training-c16aee712bc0-S01-R003049,training,data/附件一（训练集）.xlsx,材料1,3049,,材料1,70.0,177900.0,753439.5312,梯形波,wg-d2f3e15506753d98,1,1,1,
training-c16aee712bc0-S01-R003050,training,data/附件一（训练集）.xlsx,材料1,3050,,材料1,70.0,177900.0,1007982.719,梯形波,wg-46fb2e82679f308e,1,1,1,
training-c16aee712bc0-S01-R003051,training,data/附件一（训练集）.xlsx,材料1,3051,,材料1,70.0,177900.0,1345783.438,梯形波,wg-221b8f510020f662,1,1,1,
training-c16aee712bc0-S01-R003052,training,data/附件一（训练集）.xlsx,材料1,3052,,材料1,70.0,199190.0,2547.585697,梯形波,wg-2f64cf9e017777e1,1,1,1,
training-c16aee712bc0-S01-R003053,training,data/附件一（训练集）.xlsx,材料1,3053,,材料1,70.0,199190.0,3271.925176,梯形波,wg-383ffeca7539d13a,1,1,1,
training-c16aee712bc0-S01-R003054,training,data/附件一（训练集）.xlsx,材料1,3054,,材料1,70.0,199190.0,4282.937162,梯形波,wg-ffdd989c078b9aec,1,1,1,
training-c16aee712bc0-S01-R003055,training,data/附件一（训练集）.xlsx,材料1,3055,,材料1,70.0,199190.0,5342.799339,梯形波,wg-a37b2c9ceced43b9,1,1,1,
training-c16aee712bc0-S01-R003056,training,data/附件一（训练集）.xlsx,材料1,3056,,材料1,70.0,199190.0,7033.099519,梯形波,wg-e9b9d5d4595a9d96,1,1,1,
training-c16aee712bc0-S01-R003057,training,data/附件一（训练集）.xlsx,材料1,3057,,材料1,70.0,199190.0,11817.15413,梯形波,wg-73fa49a53f490015,1,1,1,
training-c16aee712bc0-S01-R003058,training,data/附件一（训练集）.xlsx,材料1,3058,,材料1,70.0,199190.0,15100.45047,梯形波,wg-03eeed0bdfa4b066,1,1,1,
training-c16aee712bc0-S01-R003059,training,data/附件一（训练集）.xlsx,材料1,3059,,材料1,70.0,199180.0,25961.43778,梯形波,wg-b71ef33187d1f1de,1,1,1,
training-c16aee712bc0-S01-R003060,training,data/附件一（训练集）.xlsx,材料1,3060,,材料1,70.0,199190.0,33988.38677,梯形波,wg-fe745a8873fe94af,1,1,1,
training-c16aee712bc0-S01-R003061,training,data/附件一（训练集）.xlsx,材料1,3061,,材料1,70.0,199190.0,75296.05058,梯形波,wg-f14c86e81e5c0e98,1,1,1,
training-c16aee712bc0-S01-R003062,training,data/附件一（训练集）.xlsx,材料1,3062,,材料1,70.0,199190.0,97492.12621,梯形波,wg-7efd442e79f03e22,1,1,1,
training-c16aee712bc0-S01-R003063,training,data/附件一（训练集）.xlsx,材料1,3063,,材料1,70.0,199190.0,170456.6566,梯形波,wg-7650b6258a49946d,1,1,1,
training-c16aee712bc0-S01-R003064,training,data/附件一（训练集）.xlsx,材料1,3064,,材料1,70.0,199190.0,226240.72,梯形波,wg-cf5f4f613b7b7ae3,1,1,1,
training-c16aee712bc0-S01-R003065,training,data/附件一（训练集）.xlsx,材料1,3065,,材料1,70.0,199180.0,391163.4453,梯形波,wg-ddae1f68a4601657,1,1,1,
training-c16aee712bc0-S01-R003066,training,data/附件一（训练集）.xlsx,材料1,3066,,材料1,70.0,199190.0,524337.0892,梯形波,wg-f6bbbc73bb5da29b,1,1,1,
training-c16aee712bc0-S01-R003067,training,data/附件一（训练集）.xlsx,材料1,3067,,材料1,70.0,199180.0,695389.6872,梯形波,wg-866fc0c48c032bcd,1,1,1,
training-c16aee712bc0-S01-R003068,training,data/附件一（训练集）.xlsx,材料1,3068,,材料1,70.0,199180.0,925575.9835,梯形波,wg-cd5e542f5781c721,1,1,1,
training-c16aee712bc0-S01-R003069,training,data/附件一（训练集）.xlsx,材料1,3069,,材料1,70.0,199190.0,1233037.41,梯形波,wg-63b43b6c04f67818,1,1,1,
training-c16aee712bc0-S01-R003070,training,data/附件一（训练集）.xlsx,材料1,3070,,材料1,70.0,224200.0,3332.665986,梯形波,wg-9af7eda4ea24a803,1,1,1,
training-c16aee712bc0-S01-R003071,training,data/附件一（训练集）.xlsx,材料1,3071,,材料1,70.0,224200.0,4352.486725,梯形波,wg-91d394e916bc13f0,1,1,1,
training-c16aee712bc0-S01-R003072,training,data/附件一（训练集）.xlsx,材料1,3072,,材料1,70.0,224200.0,5401.770121,梯形波,wg-77e837c7918f2954,1,1,1,
training-c16aee712bc0-S01-R003073,training,data/附件一（训练集）.xlsx,材料1,3073,,材料1,70.0,224200.0,9001.372879,梯形波,wg-5854e0e3073249cd,1,1,1,
training-c16aee712bc0-S01-R003074,training,data/附件一（训练集）.xlsx,材料1,3074,,材料1,70.0,224190.0,15046.38934,梯形波,wg-c968843f50a0e808,1,1,1,
training-c16aee712bc0-S01-R003075,training,data/附件一（训练集）.xlsx,材料1,3075,,材料1,70.0,224200.0,25533.44474,梯形波,wg-d733ce38d63b6ed9,1,1,1,
training-c16aee712bc0-S01-R003076,training,data/附件一（训练集）.xlsx,材料1,3076,,材料1,70.0,224200.0,42990.60922,梯形波,wg-4fb57d0b0c2765ed,1,1,1,
training-c16aee712bc0-S01-R003077,training,data/附件一（训练集）.xlsx,材料1,3077,,材料1,70.0,224200.0,55866.92809,梯形波,wg-f8532a1d554f58b6,1,1,1,
training-c16aee712bc0-S01-R003078,training,data/附件一（训练集）.xlsx,材料1,3078,,材料1,70.0,224200.0,72390.88308,梯形波,wg-39dc9310b2d9449b,1,1,1,
training-c16aee712bc0-S01-R003079,training,data/附件一（训练集）.xlsx,材料1,3079,,材料1,70.0,224200.0,122459.7624,梯形波,wg-9014bf5d20e7e874,1,1,1,
training-c16aee712bc0-S01-R003080,training,data/附件一（训练集）.xlsx,材料1,3080,,材料1,70.0,224200.0,161078.0574,梯形波,wg-cac58ebbb17b2182,1,1,1,
training-c16aee712bc0-S01-R003081,training,data/附件一（训练集）.xlsx,材料1,3081,,材料1,70.0,224200.0,213569.8118,梯形波,wg-d343952db4a250cb,1,1,1,
training-c16aee712bc0-S01-R003082,training,data/附件一（训练集）.xlsx,材料1,3082,,材料1,70.0,224200.0,366513.7982,梯形波,wg-766a6a9857de8c74,1,1,1,
training-c16aee712bc0-S01-R003083,training,data/附件一（训练集）.xlsx,材料1,3083,,材料1,70.0,224200.0,489208.6452,梯形波,wg-9fa7715cd1445abe,1,1,1,
training-c16aee712bc0-S01-R003084,training,data/附件一（训练集）.xlsx,材料1,3084,,材料1,70.0,224200.0,646626.9442,梯形波,wg-778ab6d883844e80,1,1,1,
training-c16aee712bc0-S01-R003085,training,data/附件一（训练集）.xlsx,材料1,3085,,材料1,70.0,224200.0,853906.3079,梯形波,wg-d7073538ac2588c3,1,1,1,
training-c16aee712bc0-S01-R003086,training,data/附件一（训练集）.xlsx,材料1,3086,,材料1,70.0,224200.0,1132150.463,梯形波,wg-9d7b5878d8ff98a5,1,1,1,
training-c16aee712bc0-S01-R003087,training,data/附件一（训练集）.xlsx,材料1,3087,,材料1,70.0,251240.0,2730.708292,梯形波,wg-2a45e8fd911ea889,1,1,1,
training-c16aee712bc0-S01-R003088,training,data/附件一（训练集）.xlsx,材料1,3088,,材料1,70.0,251240.0,3507.140681,梯形波,wg-900361828abac48f,1,1,1,
training-c16aee712bc0-S01-R003089,training,data/附件一（训练集）.xlsx,材料1,3089,,材料1,70.0,251240.0,4530.715296,梯形波,wg-d75f433c7736604e,1,1,1,
training-c16aee712bc0-S01-R003090,training,data/附件一（训练集）.xlsx,材料1,3090,,材料1,70.0,251240.0,5645.789046,梯形波,wg-6b9872269ff30c03,1,1,1,
training-c16aee712bc0-S01-R003091,training,data/附件一（训练集）.xlsx,材料1,3091,,材料1,70.0,251240.0,9307.264942,梯形波,wg-1fbed3ae14ecaf0a,1,1,1,
training-c16aee712bc0-S01-R003092,training,data/附件一（训练集）.xlsx,材料1,3092,,材料1,70.0,251240.0,12216.79079,梯形波,wg-a3b7fd4beb393c40,1,1,1,
training-c16aee712bc0-S01-R003093,training,data/附件一（训练集）.xlsx,材料1,3093,,材料1,70.0,251240.0,15530.68246,梯形波,wg-5f484a7791896b42,1,1,1,
training-c16aee712bc0-S01-R003094,training,data/附件一（训练集）.xlsx,材料1,3094,,材料1,70.0,251240.0,25697.90241,梯形波,wg-dbeafedd6a1131c1,1,1,1,
training-c16aee712bc0-S01-R003095,training,data/附件一（训练集）.xlsx,材料1,3095,,材料1,70.0,251240.0,33285.84914,梯形波,wg-bc1cf678cec36960,1,1,1,
training-c16aee712bc0-S01-R003096,training,data/附件一（训练集）.xlsx,材料1,3096,,材料1,70.0,251240.0,43280.52654,梯形波,wg-e4b6007512413433,1,1,1,
training-c16aee712bc0-S01-R003097,training,data/附件一（训练集）.xlsx,材料1,3097,,材料1,70.0,251240.0,56071.15484,梯形波,wg-91448d90d58a23ba,1,1,1,
training-c16aee712bc0-S01-R003098,training,data/附件一（训练集）.xlsx,材料1,3098,,材料1,70.0,251240.0,72012.35941,梯形波,wg-f4df0233d0d56b59,1,1,1,
training-c16aee712bc0-S01-R003099,training,data/附件一（训练集）.xlsx,材料1,3099,,材料1,70.0,251240.0,93752.51057,梯形波,wg-d3a6f447448343a7,1,1,1,
training-c16aee712bc0-S01-R003100,training,data/附件一（训练集）.xlsx,材料1,3100,,材料1,70.0,251240.0,123119.3398,梯形波,wg-58fefef747e6a3a3,1,1,1,
training-c16aee712bc0-S01-R003101,training,data/附件一（训练集）.xlsx,材料1,3101,,材料1,70.0,251240.0,157907.1226,梯形波,wg-15fffbb50d952eb2,1,1,1,
training-c16aee712bc0-S01-R003102,training,data/附件一（训练集）.xlsx,材料1,3102,,材料1,70.0,251240.0,208381.5532,梯形波,wg-ca2a091d4e3db003,1,1,1,
training-c16aee712bc0-S01-R003103,training,data/附件一（训练集）.xlsx,材料1,3103,,材料1,70.0,251240.0,353291.0355,梯形波,wg-40eac3a89509886c,1,1,1,
training-c16aee712bc0-S01-R003104,training,data/附件一（训练集）.xlsx,材料1,3104,,材料1,70.0,251240.0,813923.4357,梯形波,wg-f3f0f43163a98d6c,1,1,1,
training-c16aee712bc0-S01-R003105,training,data/附件一（训练集）.xlsx,材料1,3105,,材料1,70.0,251240.0,1073117.604,梯形波,wg-5abccc436a5ce39b,1,1,1,
training-c16aee712bc0-S01-R003106,training,data/附件一（训练集）.xlsx,材料1,3106,,材料1,70.0,282480.0,2905.487167,梯形波,wg-99c685b43f659ac7,1,1,1,
training-c16aee712bc0-S01-R003107,training,data/附件一（训练集）.xlsx,材料1,3107,,材料1,70.0,282480.0,4758.024861,梯形波,wg-55205032e0c46471,1,1,1,
training-c16aee712bc0-S01-R003108,training,data/附件一（训练集）.xlsx,材料1,3108,,材料1,70.0,282480.0,5920.207166,梯形波,wg-0e65dccb6db3c7e1,1,1,1,
training-c16aee712bc0-S01-R003109,training,data/附件一（训练集）.xlsx,材料1,3109,,材料1,70.0,282480.0,7644.000243,梯形波,wg-bc92164200bdf07e,1,1,1,
training-c16aee712bc0-S01-R003110,training,data/附件一（训练集）.xlsx,材料1,3110,,材料1,70.0,282480.0,9668.520873,梯形波,wg-20190b4f2ee80c04,1,1,1,
training-c16aee712bc0-S01-R003111,training,data/附件一（训练集）.xlsx,材料1,3111,,材料1,70.0,282480.0,12638.50856,梯形波,wg-3b0885b883e09d74,1,1,1,
training-c16aee712bc0-S01-R003112,training,data/附件一（训练集）.xlsx,材料1,3112,,材料1,70.0,282480.0,16030.01603,梯形波,wg-651039f85313bb00,1,1,1,
training-c16aee712bc0-S01-R003113,training,data/附件一（训练集）.xlsx,材料1,3113,,材料1,70.0,282480.0,20661.30159,梯形波,wg-e3126658f4e5859f,1,1,1,
